CITY_NAME,STATE_PROVINCE,COUNTRY_CODE,CITY_LATITUDE,CITY_LONGITUDE
Puerto San Julián,Santa Cruz,AR,-49.3000024224,-67.7166524675
Coihaique,Aisén del General Carlos Ibáñez del Campo,CL,-45.5699975396,-72.0700043149
Gobernador Gregores,Santa Cruz,AR,-48.7665982883,-70.250012046
28 de Noviembre,Santa Cruz,AR,-51.6500398573,-72.300016115
Sarmiento,Chubut,AR,-45.6000215467,-69.0833132341
Artigas Base,,AQ,-62.173886692,-58.8638640723
Rio Grande,Tierra del Fuego,AR,-53.7914455169,-67.6989952038
Puerto Deseado,Santa Cruz,AR,-47.7500195122,-65.8999674903
Necochea,Ciudad de Buenos Aires,AR,-38.5599861463,-58.7499904802
Gastre,Chubut,AR,-42.2829630343,-69.2333040788
Alto Rio Sanguer,Chubut,AR,-45.0332861138,-70.8332839372
Santo Tomas,Cusco,PE,-14.4600101534,-72.0800037045
El Maitén,Chubut,AR,-42.0500056776,-71.1666227637
Las Plumas,Chubut,AR,-43.4162788709,-67.2499884457
Telsen,Chubut,AR,-42.399596742,-66.9500067562
Ingeniero Jacobacci,RRo Negro,AR,-41.3000256157,-69.5833085548
Cutral Có,Neuquén,AR,-38.9400146294,-69.240022015
Bahía Blanca,Ciudad de Buenos Aires,AR,-38.7400268364,-62.2650214047
Comallo,RRo Negro,AR,-41.0333235487,-70.2665743425
Chillán,Bío-Bío,CL,-36.6000024223,-72.1059969499
Sierra Colorado,RRo Negro,AR,-40.5828600884,-67.7999807146
Río Colorado,La Pampa,AR,-38.9665763156,-64.0832825131
Neuquén,Neuquén,AR,-38.9500398572,-68.0599906837
Zapala,Neuqutn,AR,-38.9000170708,-70.0666640642
Comodoro Rivadavia,Chubut,AR,-45.8700309054,-67.4999990251
Paso Río Mayo,Chubut,AR,-45.683375632,-70.2665743425
Trelew,Chubut,AR,-43.2500357882,-65.3299506039
Rawson,Chubut,AR,-43.3000068983,-65.0999904802
Puerto Madryn,Chubut,AR,-42.7700134087,-65.0400199805
General Conesa,RRo Negro,AR,-40.1000471815,-64.433286989
Fox Bay,,FK,-51.9505899875,-60.0869631364
San Antonio Oeste,RRo Negro,AR,-40.7328767713,-64.9332823096
Villalonga,Ciudad de Buenos Aires,AR,-39.8828511365,-62.5833223894
Las Lajas,Neuqutn,AR,-38.5162678846,-70.3665940772
Pedro Luro,Ciudad de Buenos Aires,AR,-39.4833406385,-62.6833162858
Viedma,Ciudad de Buenos Aires,AR,-40.7999527804,-63.0000153011
Santa Bárbara,BHo-B,CL,-37.6700146294,-72.0199815284
Signy Research Station,,AQ,-60.631308147,-45.6007033215
Mar del Plata,Ciudad de Buenos Aires,AR,-38.000020326,-57.5799843766
Linares,Maule,CL,-35.8399971326,-71.5899819353
Villarica,La Araucanía,CL,-39.2800455539,-72.2299945492
Chos Malal,Neuqutn,AR,-37.382952048,-70.2665743425
Puerto Montt,Los Lagos,CL,-41.4699894015,-72.9299776628
Curicó,Maule,CL,-34.9799979464,-71.2400291358
San Rafael,Mendoza,AR,-34.6000211398,-68.3333331723
Cauquenes,Maule,CL,-35.9600414848,-72.3199890561
La Ligua,Valparaíso,CL,-32.4599967257,-71.2400291358
San Antonio,Valparaíso,CL,-33.5995137342,-71.6099807146
San Bernardo,Región Metropolitana de Santiago,CL,-33.5999788221,-70.6999845801
San Fernando,Libertador General Bernardo O''Higgins,CL,-34.5800223605,-70.98996688
Tunuyán,Mendoza,AR,-33.5661824353,-69.0166764747
Rancagua,Libertador General Bernardo O''Higgins,CL,-34.1700215467,-70.7399821387
Malargüe,Mendoza,AR,-35.466118145,-69.5833085548
Quillota,Valparaíso,CL,-32.8799710909,-71.2600020769
Santa Rosa,La Pampa,AR,-36.6200012016,-64.2999876319
25 de Mayo,RRo Negro,AR,-37.800032533,-67.6832953305
General Pico,La Pampa,AR,-35.6595947075,-63.7700199805
Mercedes,San Luis,AR,-33.6895857557,-65.4699678972
San Luis,San Luis,AR,-33.2999971326,-66.3500175391
La Paz,Mendoza,AR,-33.4661368624,-67.5499959734
Punta Alta,Ciudad de Buenos Aires,AR,-38.879966615,-62.0799681006
Carhué,Ciudad de Buenos Aires,AR,-37.1828609022,-62.7333132341
Choele Choel,RRo Negro,AR,-39.2666096815,-65.6833140479
Victorica,La Pampa,AR,-36.2162532361,-65.4500207943
Darregueira,Ciudad de Buenos Aires,AR,-37.6995735486,-63.1665942806
Junín,Ciudad de Buenos Aires,AR,-34.5845698865,-60.9588737403
Villa Constitución,Santa Fe,AR,-33.2300272433,-60.350022015
General Roca,Río Negro,AR,-39.0199580701,-67.609966473
Coronel Suárez,Ciudad de Buenos Aires,AR,-37.4666161919,-61.9166188981
Benito Juárez,Ciudad de Buenos Aires,AR,-37.6655187798,-59.8000297461
Olavarría,Ciudad de Buenos Aires,AR,-36.9000357882,-60.3299973975
Balcarce,Ciudad de Buenos Aires,AR,-37.8333121554,-58.2499951595
Azul,Ciudad de Buenos Aires,AR,-36.779629701,-59.8699996354
Tres Arroyos,Ciudad de Buenos Aires,AR,-38.3699719048,-60.2699493832
La Plata,Ciudad de Buenos Aires,AR,-34.9096146456,-57.9599611833
Tandil,Ciudad de Buenos Aires,AR,-37.3200101535,-59.1500435808
Nueve de Julio,Ciudad de Buenos Aires,AR,-35.4459643364,-60.889989056
Veinticinco de Mayo,Ciudad de Buenos Aires,AR,-35.4299963188,-60.1799807145
Luján,Ciudad de Buenos Aires,AR,-34.579608949,-59.1099943457
Lobos,Ciudad de Buenos Aires,AR,-35.1848950004,-59.0946722836
Trinidad,Flores,UY,-33.5439989374,-56.9009965602
Lincoln,Ciudad de Buenos Aires,AR,-34.8800040499,-61.5399493832
Venado Tuerto,Santa Fe,AR,-33.7495820935,-61.9700006527
Chacabuco,Ciudad de Buenos Aires,AR,-34.6500439262,-60.4899876319
San Nicolas,Ciudad de Buenos Aires,AR,-33.3300211398,-60.2400028907
Zárate,Ciudad de Buenos Aires,AR,-34.0895613416,-59.0400244564
Chivilcoy,Ciudad de Buenos Aires,AR,-34.8999511528,-60.0399892595
Mercedes,Ciudad de Buenos Aires,AR,-34.6600174777,-59.4400258806
Buenos Aires,Ciudad de Buenos Aires,AR,-34.6025016085,-58.3975313737
Chascomús,Ciudad de Buenos Aires,AR,-35.5662153943,-58.0166243913
Campana,Ciudad de Buenos Aires,AR,-34.1599963188,-58.9599776628
Fray Bentos,Río Negro,UY,-33.1389990288,-58.3039974719
Gualeguaychú,Entre Ríos,AR,-33.0200142224,-58.5200045183
Carmelo,Colonia,UY,-33.9896191215,-58.2999921078
Gualeguay,Entre Ríos,AR,-33.1500321261,-59.3400061459
Paso de los Toros,Tacuarembó,UY,-32.8100012016,-56.5100496843
Bella Vista,Amambay,PY,-22.1296195284,-56.5199973975
Salamanca,Coquimbo,CL,-31.7795731417,-70.9799674903
Combarbalá,Coquimbo,CL,-31.1800231743,-70.9999921078
Viña del Mar,Valparaíso,CL,-33.0299877739,-71.5399849871
San Felipe,Valparaíso,CL,-32.7500048637,-70.7200091977
Vicuña,Coquimbo,CL,-30.0294990857,-70.7399821387
Illapel,Coquimbo,CL,-31.6296081352,-71.1700075701
Coquimbo,Coquimbo,CL,-29.9529146131,-71.3436145443
Uspallata,Mendoza,AR,-32.5931152153,-69.3459845395
Pichilemu,Libertador General Bernardo O''Higgins,CL,-34.3800345675,-71.9999827491
La Serena,Coquimbo,CL,-29.8999979464,-71.249976849
Ovalle,Coquimbo,CL,-30.5900333468,-71.2000574154
Caldera,Atacama,CL,-27.0696280733,-70.830028322
Santiago,Región Metropolitana de Santiago,CL,-33.4500138155,-70.6670408546
Los Andes,Valparaíso,CL,-32.8295865695,-70.5999906837
San Juan,San Juan,AR,-31.5500264295,-68.5199884457
Las Heras,Mendoza,AR,-32.8250390434,-68.8016766781
Chepes,La Rioja,AR,-31.3499869601,-66.5999506039
San Martín,Mendoza,AR,-33.0699853325,-68.490016115
Mendoza,Mendoza,AR,-32.883330059,-68.8166111671
Villa Carlos Paz,Córdoba,AR,-31.4200085258,-64.5000012631
Chumbicha,Catamarca,AR,-28.8666243299,-66.2333063168
Vallenar,Atacama,CL,-28.5700016085,-70.7600067563
La Rioja,La Rioja,AR,-29.409950339,-66.8499611833
Chilecito,La Rioja,AR,-29.1655208142,-67.4999990251
Chamical,La Rioja,AR,-30.3495829073,-66.3166604021
Catamarca,Catamarca,AR,-28.470007712,-65.7800006527
Santiago del Estero,Santiago del Estero,AR,-27.7833312797,-64.2666563331
Tierra Amarilla,Atacama,CL,-27.4800422986,-70.2799843767
Diego de Almagro,Atacama,CL,-26.3696191215,-70.0499984148
Huasco,Atacama,CL,-28.4695943006,-71.2200045183
Copiapó,Atacama,CL,-27.3599979464,-70.3399807146
Tinogasta,Catamarca,AR,-28.0666214815,-67.5665841081
Cerrillos,Salta,AR,-24.8996313285,-65.4833004167
Belen,Catamarca,AR,-27.6495926729,-67.0332833269
Rodeo,San Juan,AR,-30.2155859184,-69.1399506039
Cafayate,Salta,AR,-26.0829182752,-65.9666042497
Salta,Salta,AR,-24.7833593559,-65.4166378191
San Antonio de los Cobres,Salta,AR,-24.1829308891,-66.3500175391
General Guemes,Salta,AR,-24.6666222953,-65.0499676937
Calama,Antofagasta,CL,-22.4500134086,-68.9199898699
Taltal,Antofagasta,CL,-25.4000142224,-70.4700244564
Antofagasta,Antofagasta,CL,-23.6499918429,-70.4000028907
Toconao,Antofagasta,CL,-23.1828885714,-68.016634157
María Elena,Antofagasta,CL,-22.3500195121,-69.6699957699
Lagunas,Tarapac,CL,-20.9828678194,-69.6833024512
Susques,Jujuy,AR,-23.4166727511,-66.4833168962
Abra Pampa,Jujuy,AR,-22.7166637992,-65.6999796973
Villamontes,Tarija,BO,-21.2495698865,-63.5000106218
Chuquicamata,Antofagasta,CL,-22.319995505,-68.9299892595
Libertador General San Martín,Jujuy,AR,-23.8195422172,-64.7899835629
San Salvador de Jujuy,Jujuy,AR,-24.1833443005,-65.3000299496
Río Tercero,Córdoba,AR,-32.1796004041,-64.1200244564
San Pedro,Jujuy,AR,-24.219621156,-64.8700045183
Río Cuarto,Córdoba,AR,-33.1300333468,-64.3499845801
Alta Gracia,Córdoba,AR,-31.6599938774,-64.4299796973
Rosario,Santa Fe,AR,-32.9511295382,-60.6663076188
Bell Ville,Córdoba,AR,-32.6000398572,-62.6799573177
San Justo,Santa Fe,AR,-30.7828897921,-60.5832894304
Vera,Santa Fe,AR,-29.4661742973,-60.2165934668
Villa Rumipal,CRrdoba,AR,-32.1833211072,-64.4832839372
Villa María,Córdoba,AR,-32.4100256157,-63.2600252702
Rafaela,Santa Fe,AR,-31.25004474,-61.4999776628
Tucumán,Tucumán,AR,-26.8160001436,-65.2166241879
Córdoba,Córdoba,AR,-31.3999580701,-64.1822945573
San Francisco,Córdoba,AR,-31.4300337537,-62.0899674903
Añatuya,Santiago del Estero,AR,-28.4661319796,-62.8333071306
Victoria,Entre Ríos,AR,-32.6100134086,-60.1799807145
Concepción del Uruguay,Entre Ríos,AR,-32.479995505,-58.2399957699
Santa Fe,Santa Fe,AR,-31.6238720512,-60.6900012631
Pergamino,Ciudad de Buenos Aires,AR,-33.8995987765,-60.5699827491
Paysandú,Paysandú,UY,-32.3299788221,-58.0799796973
Concordia,Entre Ríos,AR,-31.3895711072,-58.029982749
Reconquista,Santa Fe,AR,-29.1395275688,-59.6500130632
Sunchales,Santa Fe,AR,-30.932906475,-61.5666144222
Paraná,Entre Ríos,AR,-31.7333227348,-60.5333441586
Goya,Corrientes,AR,-29.1399926567,-59.2699845801
San Lorenzo,Corrientes,AR,-28.1200032361,-58.7699892595
Corrientes,Corrientes,AR,-27.4899641736,-58.8099868181
Villa Ángela,Chaco,AR,-27.5832918103,-60.7166663021
Resistencia,Chaco,AR,-27.4599918429,-58.9900275082
Bella Unión,Artigas,UY,-30.2596142387,-57.5999573177
Las Lomitas,Formosa,AR,-24.6995918591,-60.6000067562
Joaquín V. González,Salta,AR,-25.0833410453,-64.1833539242
Charata,Chaco,AR,-27.2162857882,-61.1999959733
Monte Quemado,Santiago del Estero,AR,-25.7996280733,-62.866586753
Los Blancos,Salta,AR,-23.5996073214,-62.6000397152
Tartagal,Salta,AR,-22.5500073051,-63.8100175391
San Ramón de la Nueva Orán,Salta,AR,-23.1399971326,-64.3200122494
Frias,Santiago del Estero,AR,-28.6495833142,-65.1499874284
Doctor Pedro P. Peña,Formosa,AR,-22.4799857393,-62.2999805111
Villazón,Potosí,BO,-22.0795967419,-65.5999858008
Tupiza,Potosí,BO,-21.439584128,-65.7200043148
Tarija,Tarija,BO,-21.516685365,-64.7499860043
Bermejo,Tarija,BO,-22.7295829073,-64.3499845801
Humahuaca,Jujuy,AR,-23.1999934705,-65.3499493832
Yacuíba,Salta,AR,-22.0300390434,-63.6999984148
Entre Ríos,Tarija,BO,-21.5300178845,-64.1899943457
Trancas,Tucumtn,AR,-26.2166568819,-65.2833126237
Presidencia Roque Saenz Pena,Chaco,AR,-26.7900068982,-60.4500159115
Pampa del Infierno,Chaco,AR,-26.5165868949,-61.1665871599
Pilar,Peembucy,PY,-26.8694852511,-58.2999921078
Juan José Castelli,Chaco,AR,-25.9495414034,-60.6166465674
Comandante Fontana,Formosa,AR,-25.3332999483,-59.6833185238
Asunción,Asunción,PY,-25.2964029757,-57.6415051693
Pozo Colorado,Presidente Hayes,PY,-23.4300052706,-58.8599837663
Ingeniero Guillermo N. Juarez,Formosa,AR,-23.9000024223,-61.8499821387
Villa Martin,Potosi,BO,-20.7665502738,-67.7833409034
La Victoria,Alto Paraguay,PY,-22.2896097628,-57.9399882422
Fortin Falcon,Presidente Hayes,PY,-23.0502868461,-59.8499491797
Mariscal Estigarribia,Boqueran,PY,-22.0300020506,-60.6099955491
Concepción,Concepción,PY,-23.406389141,-57.4344118669
Aquidauana,Mato Grosso do Sul,BR,-20.4696174939,-55.7900161149
Cuya,Tarapace,CL,-19.11667682,-70.1333008236
Tacna,Tacna,PE,-18.0000007947,-70.250012046
Arica,Arica y Parinacota,CL,-18.5000219535,-70.2899837663
Tocopilla,Antofagasta,CL,-22.0900353813,-70.1899898699
Pozo Almonte,Tarapacm,CL,-20.2696297009,-69.8000136736
Iquique,Tarapacá,CL,-20.2499926566,-70.1299676938
Llica,Potosi,BO,-19.8496036592,-68.2500307634
Mollendo,Arequipa,PE,-17.0200089327,-72.0199815284
Charaña,La Paz,BO,-17.5996117973,-69.4665973324
Moquegua,Moquegua,PE,-17.1899727185,-70.9399957699
Desaguadero,Callao,PE,-16.5645845349,-69.0449951596
Viacha,La Paz,BO,-16.6500056775,-68.299950197
Rinconada,Jujuy,AR,-22.4329085095,-66.1665920427
Sabaya,Oruro,BO,-19.0162695121,-68.3832784441
Uyuni,Potosí,BO,-20.4600056775,-66.8299882422
Potosí,Potosí,BO,-19.5695690727,-65.750028322
Oruro,Oruro,BO,-17.9799503389,-67.1299957699
Uncia,Potosi,BO,-18.4699979463,-66.5700299496
Challapata,Oruro,BO,-18.899584128,-66.779991294
Llallagua,Potosí,BO,-18.4200268363,-66.6399998389
Punata,Cochabamba,BO,-17.5500024223,-65.8399711524
Puerto Villarroel,Cochabamba,BO,-16.8700439262,-64.7800100114
Coro Coro,La Paz,BO,-17.1696122042,-68.4499668799
La Paz,La Paz,BO,-16.4979736137,-68.1499851905
San Javier,Santa Cruz,BO,-16.2896142387,-62.5000199805
Quime,La Paz,BO,-16.9800113741,-67.220016115
Sica Sica,La Paz,BO,-17.33001585,-67.729984987
Sucre,Chuquisaca,BO,-19.0409708467,-65.2595156267
Cuevo,Santa Cruz,BO,-20.450032126,-63.5299829525
Tarabuco,Chuquisaca,BO,-19.180032126,-64.9199497901
Camargo,Chuquisaca,BO,-20.6395812797,-65.2099837663
Betanzos,Potosí,BO,-19.5599572562,-65.4500207943
Camiri,Santa Cruz,BO,-20.0500048637,-63.5199835629
Padilla,Chuquisaca,BO,-19.2996113904,-64.3099611833
Cliza,Cochabamba,BO,-17.5899999808,-65.9299914974
Samaipata,Santa Cruz,BO,-18.1800414848,-63.7700199805
Vallegrande,Santa Cruz,BO,-18.4895833142,-64.1099992286
Quillacollo,Cochabamba,BO,-17.3999857393,-66.2799959734
Aiquile,Cochabamba,BO,-18.1895499483,-65.1800114356
San Lorenzo,Tarija,BO,-21.4799434216,-64.7700106218
Portachuelo,Santa Cruz,BO,-17.3600398571,-63.4000167253
Capitan Pablo Lagerenza,Alto Paraguay,PY,-19.9161112276,-60.7832772233
San Jose,Santa Cruz,BO,-17.8500357881,-60.7799957699
San Carlos,Santa Cruz,BO,-17.3999857393,-63.7299965837
Santa Cruz,Santa Cruz,BO,-17.7539176241,-63.2259963396
Montero,Santa Cruz,BO,-17.3496012178,-63.2600252702
Achacachi,La Paz,BO,-16.0833219209,-68.6665686459
Filadelfia,Boquerón,PY,-22.3399942843,-60.0299898698
Charagua,Santa Cruz,BO,-19.7995808728,-63.219950197
Fuerte Olimpo,Alto Paraguay,PY,-21.0695808728,-57.8999906836
General Eugenio Alejandrino Garay,Boqueran,PY,-20.5199503389,-62.2099860043
Puerto Suárez,Santa Cruz,BO,-18.949555238,-57.8499678972
San Matias,Santa Cruz,BO,-16.3599975394,-58.4200106218
San Ignacio,Santa Cruz,BO,-16.3696093558,-60.9600106218
Roboré,Santa Cruz,BO,-18.3295414034,-59.7599805111
Barra do Bugres,Mato Grosso,BR,-15.0695853487,-57.1900081804
Juliaca,Callao,PE,-15.4999983532,-70.1399670834
Putina,Callao,PE,-15.4700260225,-69.4299845801
Puerto Acosta,La Paz,BO,-15.4995849418,-69.1666673194
Puno,Callao,PE,-15.8329496065,-70.0333069272
Sorata,La Paz,BO,-15.7900064913,-68.6600574154
Apolo,La Paz,BO,-14.7195808728,-68.4199945492
Ilave,Callao,PE,-16.0796012178,-69.6699957699
Ayaviri,Callao,PE,-14.8795711071,-70.5999906837
San Borja,El Beni,BO,-14.8196264457,-66.8499611833
Constitución,Maule,CL,-35.3295890109,-72.4199829526
Sicuani,Cusco,PE,-14.2895812797,-71.2299780697
Rurrenabaque,La Paz,BO,-14.4600101534,-67.559995363
Puerto Maldonado,Madre de Dios,PE,-12.6000203259,-69.1833329688
San Ramón,El Beni,BO,-13.2895906384,-64.7099884457
Puerto Heath,La Paz,BO,-12.4996130179,-68.6665686459
Ascension,Santa Cruz,BO,-15.6995727347,-63.0799845801
Trinidad,El Beni,BO,-14.8333723767,-64.899976849
Magdalena,El Beni,BO,-13.2600833955,-64.0527675798
Reyes,El Beni,BO,-14.309580059,-67.3700069597
Cochabamba,Cochabamba,BO,-17.4100109672,-66.169976849
Coroico,La Paz,BO,-16.1896203422,-67.7200114356
Baures,El Beni,BO,-13.5800121879,-63.5800574154
San Rafael,Santa Cruz,BO,-16.7795068168,-60.679950197
Vilhena,Rondônia,BR,-12.7166023571,-60.1165995703
Pimenta Bueno,Rondônia,BR,-11.6400272432,-61.209995363
Piso Firme,Santa Cruz,BO,-13.682951641,-61.8666219499
Mato Grosso,Mato Grosso,BR,-15.0000288708,-59.9500205908
Cáceres,Mato Grosso,BR,-16.0500422986,-57.5100144873
Urubamba,Cusco,PE,-13.3042150687,-72.1166164568
Sena Madureira,Acre,BR,-9.07000323602,-68.6699792904
Riberalta,El Beni,BO,-10.983013083,-66.1000069597
Rio Branco,Acre,BR,-9.96658933629,-67.8000065528
Principe da Beira,Rondinia,BR,-12.4166723441,-64.4166471778
Guayaramerín,El Beni,BO,-10.829999167,-65.4099973975
Porto Velho,Rondônia,BR,-8.75002276727,-63.9000120459
San Cristóbal,Táchira,VE,7.77000246066,-72.2499674903
Cruzeiro do Sul,Acre,BR,-7.62998777378,-72.6699676938
Caballococha,Loreto,PE,-3.91626096712,-70.508342531
Eirunepé,Amazonas,BR,-6.66002113966,-69.8738076189
Leticia,Amazonas,CO,-4.22001503613,-69.9399792904
Fonte Boa,Amazonas,BR,-2.51381427115,-66.0916095394
São Gabriel da Cachoeira,Amazonas,BR,-0.13323606476,-67.0833061133
Santa Ana,El Beni,BO,-13.7600012015,-65.5799611833
Abunã,Rondinia,BR,-9.69539141962,-65.3597162289
Aripuana,Mato Grosso,BR,-9.16999713251,-60.6400043148
Coari,Amazonas,BR,-4.07997190462,-63.1299815284
Ariquemes,Rondônia,BR,-9.93961423863,-63.0799845801
Ji-Paraná,Rondinia,BR,-10.8333064587,-61.9670034196
Guajara-Miram,Rondônia,BR,-10.8000268363,-65.3499493832
Rolim de Moura,Rondinia,BR,-11.7302026175,-61.7806323666
Crato,Amazonas,BR,-7.46389972039,-63.0399611833
Manacapuru,Amazonas,BR,-3.28958087272,-60.6199796973
Parintins,Amazonas,BR,-2.61003578808,-56.740009808
Tefé,Amazonas,BR,-3.36001584993,-64.699989056
Natal,Amazonas,BR,-6.9838256644,-60.2699493832
Novo Airão,Amazonas,BR,-2.620784486,-60.943784222
Manicoré,Amazonas,BR,-5.81216591505,-61.2974835629
Barcelos,Amazonas,BR,-0.97499347037,-62.9238959164
New Amsterdam,Essequibo Islands-West Demerara,GY,6.25001771944,-57.5299874284
San José del Guaviare,Meta,CO,2.56998394664,-72.639995363
Mitú,Vaupés,CO,1.1983105661,-70.1736084408
La Esmeralda,Amazonas,VE,3.17382305797,-65.5466040463
Puerto Ayacucho,Amazonas,VE,5.66390362439,-67.6236090512
Orocue,Casanare,CO,4.79455100394,-71.3400230323
Yopal,Casanare,CO,5.34699909492,-72.4059986005
Inírida,Guainía,CO,3.85403993623,-67.9060982683
Arauca,Arauca,CO,7.09066408175,-70.7616345639
Iquitos,Loreto,PE,-3.75001788444,-73.250009808
Merida,Mérida,VE,8.39998984673,-71.1300100115
Guasdualito,Apure,VE,7.23998313286,-70.7399821387
Puerto Carreño,Vichada,CO,6.18503460584,-67.4930227068
Ocumare del Tuy,Miranda,VE,10.1199882191,-66.779991294
Machiques,Zulia,VE,10.0704305206,-72.5499491798
Carora,Lara,VE,10.1899839467,-70.0799965837
Valera,Trujillo,VE,9.31995953261,-70.6200153012
Barinas,Barinas,VE,8.5999776397,-70.250012046
Acarigua,Portuguesa,VE,9.58038291314,-69.2000244564
Puerto Cabello,Carabobo,VE,10.4704319447,-68.170009808
Trujillo,Trujillo,VE,9.38039512017,-70.4400004493
San Carlos,Cojedes,VE,9.6579990074,-68.5899985395
Guanare,Portuguesa,VE,9.0499760121,-69.7500167253
Maracay,Aragua,VE,10.2468796986,-67.5958071306
San Fernando de Apure,Apure,VE,7.89999452609,-67.4699491797
Valencia,Carabobo,VE,10.2299815053,-67.9800214047
Los Teques,Distrito Capital,VE,10.4199699086,-67.020028322
Calabozo,Guárico,VE,8.93039674777,-67.439976849
San Juan De Los Morros,Guárico,VE,9.9009990187,-67.3540015853
Cabimas,Trujillo,VE,10.4299951365,-71.4499904802
Tonantins,Amazonas,BR,-2.87270709342,-67.8018927426
Boa Vista,Roraima,BR,2.81609295543,-60.6659975603
Caracaraí,Roraima,BR,1.81623150523,-61.1276748063
Lethem,Upper Demerara-Berbice,GY,3.38995973603,-59.8000297461
Ciudad Bolívar,Bolívar,VE,8.09998231906,-63.6000045183
El Manteco,Bol,VE,7.35038983045,-62.5333254411
Manaus,Amazonas,BR,-3.10003171907,-60.0000175391
Itacoatiara,Amazonas,BR,-3.14002927767,-58.4399835628
Kumaka,Upper Demerara-Berbice,GY,3.900393696,-58.3800130632
Oriximiná,Pará,BR,-1.75959674185,-55.8699853939
Linden,Upper Takutu-Upper Essequibo,GY,5.99000775037,-58.2699681006
El Dorado,Bol,VE,6.73329571424,-61.6333286963
Mabaruma,Barima-Waini,GY,8.19997621554,-59.7799792904
San Fernando,San Fernando,TT,10.2804616626,-61.459376784
Zaraza,Guárico,VE,9.34039756158,-65.3200028907
Barcelona,Anzoátegui,VE,10.130375182,-64.7200136735
El Tigre,Anzoátegui,VE,8.89034751275,-64.2600159115
Altagracia de Orituco,Guárico,VE,9.85041811008,-66.3799898698
Valle de la Pascua,Guárico,VE,9.20999208469,-66.0199860043
Puerto la Cruz,Anzoátegui,VE,10.1699593292,-64.680016115
Anaco,Anzoátegui,VE,9.44000388482,-64.4600037045
Chaguaramas,Anzoztegui,VE,9.2159348744,-63.752269126
Ciudad Guayana,Bolívar,VE,8.370017516,-62.6199868181
